Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
2:38972087:+	  288.1	   52.7	    5.5	    0.4	  38.19	  40.04	 999.00	   0.39	   0.00	--------	-1	0.00	*
1:205683786:+	  287.2	   56.3	    5.1	   70.1	  36.06	  37.84	  83.75	   0.43	   0.44	--------	-1	0.00	*
10:70744481:-	  286.6	   43.1	    6.7	    0.5	  42.46	  44.42	 999.00	   0.37	   0.00	--------	-1	0.00	*
5:179156218:-	  285.6	  119.4	    2.4	   10.3	  15.35	  16.31	 294.41	   0.35	   0.00	--------	-1	0.00	*
10:119042019:+	  285.4	    0.0	 9999.9	    0.5	  83.17	  86.09	 999.00	   0.49	   0.00	--------	-1	0.00	*
10:103923352:+	  285.4	   37.6	    7.6	    0.5	  45.71	  47.77	 999.00	   0.24	   0.00	--------	-1	0.00	*
1:153617837:+	  285.0	   45.1	    6.3	    1.0	  40.90	  42.82	 999.00	   0.59	   0.00	--------	-1	0.00	*
17:74730522:+	  285.0	  208.8	    1.4	   17.8	   3.17	   3.44	 228.88	  -0.03	   0.00	--------	-1	0.00	*
15:68585875:-	  284.0	    0.0	 9999.9	    0.5	  82.58	  85.49	 999.00	   0.55	   0.00	--------	-1	0.00	*
3:185635357:+	  284.0	   47.1	    6.0	    0.6	  39.61	  41.49	 999.00	   0.37	   0.00	--------	-1	0.00	*
17:48772918:+	  284.0	   39.1	    7.3	    1.1	  44.03	  46.05	 999.00	   0.40	   0.00	--------	-1	0.00	*
1:234519726:-	  283.0	   28.4	   10.0	    0.8	  50.85	  53.07	 999.00	   0.72	   0.00	--------	-1	0.00	*
2:48034036:-	  283.0	    8.9	   31.9	    5.7	  68.64	  71.31	 999.00	   0.70	   0.21	--------	-1	0.00	*
6:125597089:+	  283.0	   78.1	    3.6	    0.6	  26.22	  27.64	 999.00	   0.73	   0.00	--------	-1	0.00	*
1:156711952:+	  282.6	   70.9	    4.0	    1.6	  29.12	  30.66	 999.00	   0.65	   0.00	--------	-1	0.00	*
12:69663416:-	  282.0	   44.3	    6.4	    3.1	  40.75	  42.66	 999.00	   0.54	   0.00	--------	-1	0.00	*
21:40547421:+	  282.0	   14.2	   19.8	    0.4	  62.07	  64.56	 999.00	   0.79	   0.00	--------	-1	0.00	*
6:7882738:-	  281.7	   59.2	    4.8	    2.6	  33.43	  35.12	 999.00	   0.36	   0.00	--------	-1	0.00	*
1:150547288:-	  281.6	   43.7	    6.4	   28.6	  41.30	  43.23	 171.90	   0.09	   0.00	--------	-1	0.00	*
11:118964636:-	  281.4	    1.6	  171.6	   19.7	  78.04	  80.89	 213.54	   0.59	   0.22	--------	-1	0.00	*
19:47278695:+	  281.0	   62.5	    4.5	    1.1	  31.93	  33.57	 999.00	   0.44	   0.70	--------	-1	0.00	*
3:113438269:+	  281.0	   45.4	    6.2	  229.7	   2.99	  41.87	   3.24	   0.22	   0.00	--------	-1	0.00	*
10:70101974:-	  280.9	   30.1	    9.3	    9.3	  48.98	  51.14	 299.75	   0.62	   0.43	--------	-1	0.00	*
22:29182376:-	  280.7	   42.9	    6.5	    0.9	  41.62	  43.56	 999.00	   0.49	   0.00	--------	-1	0.00	*
19:2273186:+	  280.6	  110.9	    2.5	    1.1	  16.67	  17.69	 999.00	   0.63	   0.00	--------	-1	0.00	*
13:28197523:+	  280.0	   16.1	   17.4	    0.3	  59.65	  62.10	 999.00	   0.69	   0.00	--------	-1	0.00	*
16:85711683:+	  280.0	   29.4	    9.5	    0.7	  49.41	  51.58	 999.00	   0.35	   0.71	--------	-1	0.00	*
6:114182869:+	  280.0	   61.8	    4.5	   50.9	  32.14	  33.79	 109.42	   0.59	   0.00	--------	-1	0.00	*
X:77381713:-	  280.0	   88.9	    3.1	    2.6	  22.42	  23.70	 999.00	   0.63	   0.00	--------	-1	0.00	*
1:156564527:+	  279.8	   34.8	    8.0	    1.4	  46.12	  48.19	 999.00	   0.15	   0.00	--------	-1	0.00	*
18:32916010:-	  279.0	   42.7	    6.5	   34.6	  41.15	  43.08	 148.36	   0.20	   0.00	--------	-1	0.00	*
11:10818739:+	  278.9	   71.1	    3.9	    1.6	  27.96	  29.46	 999.00	   0.64	   0.63	--------	-1	0.00	*
X:123234805:+	  278.5	   32.5	    8.6	   42.7	  47.16	  49.26	 126.41	   0.02	   0.00	--------	-1	0.00	*
6:160177073:-	  278.5	   27.4	   10.2	    0.6	  50.55	  52.77	 999.00	   0.40	   0.23	--------	-1	0.00	*
21:18966116:+	  278.4	   19.1	   14.6	    1.2	  56.76	  59.13	 999.00	   0.56	   0.00	--------	-1	0.00	*
16:28848470:+	  278.2	   29.1	    9.6	    0.7	  49.16	  51.33	 999.00	   0.78	   0.00	--------	-1	0.00	*
1:23636592:+	  278.2	   83.1	    3.3	    5.6	  23.81	  25.14	 999.00	   0.27	   0.00	--------	-1	0.00	*
6:17616043:+	  278.0	   20.0	   13.9	    0.6	  55.66	  58.01	 999.00	   0.34	   0.00	--------	-1	0.00	*
6:32948768:-	  277.9	   29.4	    9.4	    0.6	  48.91	  51.07	 999.00	   0.52	   0.00	--------	-1	0.00	*
X:102930501:-	  277.4	    7.1	   38.8	    0.4	  68.41	  71.08	 999.00	   0.54	   0.00	--------	-1	0.00	*
5:140698347:+	  277.3	   18.8	   14.8	    0.5	  57.35	  59.73	 999.00	   0.65	   0.00	--------	-1	0.00	*
5:179156841:-	  276.8	  110.4	    2.5	   10.3	  16.07	  17.06	 281.49	   0.61	   0.23	--------	-1	0.00	*
1:23884751:+	  275.6	   41.6	    6.6	    0.8	  41.01	  42.93	 999.00	   0.55	   0.00	--------	-1	0.00	*
1:234742776:+	  275.5	   17.6	   15.7	    0.8	  57.69	  60.08	 999.00	   0.62	   0.00	--------	-1	0.00	*
1:245017533:-	  275.4	  112.2	    2.5	   28.6	  15.47	  16.43	 166.02	   0.65	   0.00	--------	-1	0.00	*
19:14626398:-	  275.0	   77.4	    3.6	    1.1	  25.07	  26.45	 999.00	   0.06	   0.00	--------	-1	0.00	*
14:21819978:+	  274.7	   71.5	    3.8	    0.5	  27.18	  28.65	 999.00	   0.36	   0.00	--------	-1	0.00	*
15:68585891:+	  274.0	    0.0	 9999.9	    0.5	  79.62	  82.48	 999.00	   0.54	   0.00	--------	-1	0.00	*
2:48034042:+	  273.0	    5.1	   53.4	    5.7	  69.50	  72.19	 999.00	   0.64	   0.36	--------	-1	0.00	*
7:75958657:+	  273.0	   93.4	    2.9	    0.5	  19.78	  20.93	 999.00	   0.41	   0.00	--------	-1	0.00	*
X:114884747:-	  273.0	  104.9	    2.6	    1.0	  16.90	  17.93	 999.00	   0.57	   0.00	--------	-1	0.00	*
11:61564617:-	  272.4	    4.4	   61.4	    0.5	  70.85	  73.55	 999.00	   0.71	   0.50	--------	-1	0.00	*
4:6709883:+	  272.4	   20.1	   13.6	    0.9	  54.33	  56.66	 999.00	   0.16	   0.00	--------	-1	0.00	*
1:156564510:-	  272.1	   35.2	    7.7	    1.4	  43.80	  45.81	 999.00	   0.20	   0.00	--------	-1	0.00	*
21:40547420:-	  272.0	   13.8	   19.7	    0.4	  60.31	  62.76	 999.00	   0.69	   0.00	--------	-1	0.00	*
1:32662442:-	  271.9	   93.8	    2.9	    0.8	  19.61	  20.76	 999.00	   0.40	   0.00	--------	-1	0.00	*
3:127789551:-	  271.8	  168.9	    1.6	    0.5	   5.84	   6.27	 999.00	   0.13	   0.00	--------	-1	0.00	*
1:35649521:+	  271.5	   56.8	    4.8	    0.8	  32.64	  34.30	 999.00	   0.34	   0.00	--------	-1	0.00	*
X:112021394:-	  270.8	   13.3	   20.3	    0.4	  60.04	  62.48	 999.00	   0.30	   0.00	--------	-1	0.00	*
22:38687617:+	  270.6	   28.0	    9.7	    6.3	  48.55	  50.69	 999.00	   0.35	   0.00	--------	-1	0.00	*
5:137842994:+	  269.0	   31.0	    8.7	    6.3	  46.26	  48.33	 999.00	   0.07	   0.00	--------	-1	0.00	*
12:46754676:+	  269.0	   94.8	    2.8	    0.7	  18.84	  19.96	 999.00	   0.51	   0.00	--------	-1	0.00	*
5:43290442:+	  269.0	   29.1	    9.2	    1.4	  46.68	  48.76	 999.00	   0.45	   0.00	--------	-1	0.00	*
8:100890422:+	  269.0	   10.1	   26.7	    3.3	  62.53	  65.04	 999.00	   0.77	   0.00	--------	-1	0.00	*
1:182352736:-	  269.0	   43.6	    6.2	    2.5	  38.29	  40.14	 999.00	   0.29	   0.00	--------	-1	0.00	*
22:41641888:+	  268.6	   11.4	   23.6	    0.9	  61.49	  63.97	 999.00	   0.17	   0.00	--------	-1	0.00	*
21:45113544:-	  268.3	   34.3	    7.8	    0.4	  43.46	  45.45	 999.00	   0.42	   0.00	--------	-1	0.00	*
7:23544681:-	  267.1	   17.5	   15.2	    0.5	  55.55	  57.89	 999.00	   0.46	   0.00	--------	-1	0.00	*
21:33040953:-	  267.1	  103.6	    2.6	    0.4	  16.38	  17.38	 999.00	   0.69	   0.00	--------	-1	0.00	*
14:102547442:+	  266.9	   26.6	   10.0	    0.5	  48.25	  50.38	 999.00	   0.77	   0.00	--------	-1	0.00	*
1:29096113:+	  266.8	    7.3	   36.8	    0.8	  65.29	  67.91	 999.00	   0.40	   0.00	--------	-1	0.00	*
1:23884747:-	  266.7	   41.7	    6.4	    0.8	  38.91	  40.78	 999.00	   0.63	   0.00	--------	-1	0.00	*
9:80944492:-	  266.5	   16.4	   16.2	    0.4	  56.16	  58.52	 999.00	   0.46	   0.00	--------	-1	0.00	*
1:35649890:-	  266.3	   59.6	    4.5	    0.8	  30.30	  31.88	 999.00	   0.58	   0.00	--------	-1	0.00	*
5:137088180:-	  266.1	   47.6	    5.6	    0.5	  35.78	  37.55	 999.00	   0.29	   0.00	--------	-1	0.00	*
8:37556572:-	  266.0	   15.4	   17.3	    1.0	  56.80	  59.17	 999.00	   0.24	   0.00	--------	-1	0.00	*
1:120286793:-	  265.0	   62.9	    4.2	    0.8	  28.87	  30.40	 999.00	   0.72	   0.00	--------	-1	0.00	*
1:153932314:+	  265.0	   72.5	    3.7	    0.8	  24.92	  26.30	 999.00	   0.56	   0.00	--------	-1	0.00	*
5:179203216:+	  265.0	   40.4	    6.6	    0.5	  39.00	  40.87	 999.00	   0.38	   0.00	--------	-1	0.00	*
6:1613753:+	  264.8	    6.2	   42.4	    0.6	  65.94	  68.56	 999.00	   0.31	   0.00	--------	-1	0.00	*
12:111157742:-	  264.6	  107.8	    2.5	    0.7	  14.99	  15.92	 999.00	   0.58	   0.00	--------	-1	0.00	*
1:32662449:+	  264.5	   85.1	    3.1	    0.8	  20.73	  21.92	 999.00	   0.54	   0.00	--------	-1	0.00	*
22:41575125:-	  264.4	    0.0	 9999.9	    0.9	  76.95	  79.77	 999.00	   0.58	   0.00	--------	-1	0.00	*
2:10924117:+	  263.3	   74.4	    3.5	    0.4	  24.04	  25.38	 999.00	   0.32	   0.00	--------	-1	0.00	*
9:136197889:-	  263.0	   29.3	    9.0	    0.4	  45.19	  47.23	 999.00	   0.48	   0.00	--------	-1	0.00	*
19:16629348:-	  263.0	   14.1	   18.7	   15.2	  56.91	  59.28	 219.72	   0.48	   0.00	--------	-1	0.00	*
5:179156216:+	  262.7	  109.9	    2.4	   10.3	  14.25	  15.15	 261.64	   0.40	   0.00	--------	-1	0.00	*
11:61564616:+	  262.6	    4.3	   61.3	    0.5	  67.97	  70.62	 999.00	   0.62	   0.00	--------	-1	0.00	*
22:38687514:-	  262.0	    0.0	 9999.9	    6.3	  76.07	  78.87	 315.53	   0.15	   0.00	--------	-1	0.00	*
X:118723060:-	  262.0	   46.4	    5.6	    0.4	  35.17	  36.92	 999.00	   0.41	   0.00	--------	-1	0.00	*
22:50357444:-	  261.9	    7.8	   33.6	    0.9	  63.90	  66.46	 999.00	   0.33	   0.00	--------	-1	0.00	*
14:55532635:-	  260.9	   21.7	   12.0	   77.3	  50.42	  52.63	  59.77	   0.08	   0.00	--------	-1	0.00	*
19:50410256:-	  260.9	   35.1	    7.4	    1.1	  40.93	  42.85	 999.00	   0.43	   0.00	--------	-1	0.00	*
16:28854158:-	  260.0	   90.5	    2.9	    0.7	  18.46	  19.55	 999.00	   0.61	   0.00	--------	-1	0.00	*
17:79845762:-	  260.0	   56.0	    4.6	    1.1	  30.55	  32.14	 999.00	   0.61	   0.00	--------	-1	0.00	*
18:32912473:+	  260.0	   53.7	    4.8	    9.7	  31.43	  33.05	 264.19	   0.47	   0.00	--------	-1	0.00	*
12:57057549:+	  259.8	  127.4	    2.0	    0.7	  10.33	  11.03	 999.00	   0.50	   0.00	--------	-1	0.00	*
13:100638492:-	  259.8	    0.0	 9999.9	    0.3	  75.48	  78.27	 999.00	   0.26	   0.00	--------	-1	0.00	*
19:10795861:+	  259.3	   79.0	    3.3	    1.1	  21.99	  23.25	 999.00	   0.03	   0.00	--------	-1	0.00	*
13:98674296:+	  259.1	   59.4	    4.4	   32.3	  28.86	  30.39	 138.13	   0.25	   0.00	--------	-1	0.00	*
1:91382036:+	  259.0	    0.0	 9999.9	    4.1	  75.18	  77.97	 999.00	   0.23	   0.00	--------	-1	0.00	*
8:117859512:+	  258.7	  119.7	    2.2	    0.4	  11.66	  12.42	 999.00	   0.56	   0.00	--------	-1	0.00	*
11:4159999:+	  258.4	   11.0	   23.6	    0.5	  59.76	  62.21	 999.00	   0.44	   0.33	--------	-1	0.00	*
X:39910629:-	  258.0	   36.2	    7.1	    0.4	  39.87	  41.76	 999.00	   0.41	   0.00	--------	-1	0.00	*
2:96850964:+	  258.0	   42.6	    6.1	    0.4	  36.31	  38.10	 999.00	   0.17	   0.70	--------	-1	0.00	*
9:116169565:-	  258.0	   16.4	   15.7	    0.4	  53.74	  56.06	 999.00	   0.64	   0.08	--------	-1	0.00	*
5:133533255:+	  257.5	   20.2	   12.7	    4.4	  50.43	  52.64	 999.00	   0.21	   0.00	--------	-1	0.00	*
1:27107804:-	  257.3	    0.0	 9999.9	    0.8	  74.89	  77.67	 999.00	   0.27	   0.00	--------	-1	0.00	*
10:99192398:-	  257.0	   29.4	    8.7	    0.5	  43.71	  45.71	 999.00	   0.73	   0.00	--------	-1	0.00	*
5:174955502:+	  256.9	   42.3	    6.1	    0.5	  36.08	  37.87	 999.00	   0.36	   0.00	--------	-1	0.00	*
18:32915985:+	  256.0	   27.3	    9.4	   35.7	  44.80	  46.83	 124.92	   0.27	   0.00	--------	-1	0.00	*
1:11083486:-	  255.6	   31.7	    8.1	    1.0	  42.18	  44.14	 999.00	   0.32	   0.00	--------	-1	0.00	*
22:29184455:+	  255.0	   23.7	   10.7	    0.9	  47.38	  49.49	 999.00	   0.27	   0.00	--------	-1	0.00	*
5:43290445:-	  255.0	   26.9	    9.5	    1.4	  45.23	  47.28	 999.00	   0.37	   0.00	--------	-1	0.00	*
14:103809203:-	  254.7	    7.8	   32.6	    1.5	  61.96	  64.45	 999.00	   0.23	   0.00	--------	-1	0.00	*
6:1613767:-	  254.1	   19.4	   13.1	    0.6	  50.44	  52.65	 999.00	   0.48	   0.00	--------	-1	0.00	*
10:121437252:+	  254.0	   56.0	    4.5	   13.9	  29.30	  30.85	 217.82	   0.48	   0.68	--------	-1	0.00	*
18:29710451:+	  254.0	    1.7	  153.3	    7.7	  69.85	  72.55	 279.63	   0.36	   0.00	--------	-1	0.00	*
22:29182379:+	  252.9	   55.9	    4.5	    0.9	  29.09	  30.63	 999.00	   0.55	   0.00	--------	-1	0.00	*
2:43450282:-	  252.7	   37.1	    6.8	    0.4	  37.88	  39.72	 999.00	   0.67	   0.00	--------	-1	0.00	*
22:39080388:+	  252.6	   18.9	   13.3	    0.9	  50.73	  52.95	 999.00	   0.38	   0.00	--------	-1	0.00	*
1:32661139:+	  252.6	   51.0	    5.0	    0.8	  31.29	  32.91	 999.00	   0.48	   0.00	--------	-1	0.00	*
3:41281881:-	  252.4	   60.5	    4.2	    7.5	  27.05	  28.51	 281.82	   0.55	   0.00	--------	-1	0.00	*
2:55199868:-	  252.4	   21.7	   11.6	    1.0	  48.37	  50.50	 999.00	   0.42	   0.00	--------	-1	0.00	*
6:116598224:+	  252.2	   54.1	    4.7	    3.0	  29.52	  31.08	 999.00	   0.53	   0.00	--------	-1	0.00	*
12:46754679:-	  252.0	   87.1	    2.9	    0.7	  17.96	  19.04	 999.00	   0.52	   0.00	--------	-1	0.00	*
1:182352973:+	  252.0	    5.8	   43.4	    2.5	  63.52	  66.07	 999.00	   0.52	   0.37	--------	-1	0.00	*
10:51592372:+	  251.0	   55.1	    4.6	    0.5	  28.68	  30.20	 999.00	   0.47	   0.49	--------	-1	0.00	*
14:54894265:+	  251.0	   86.0	    2.9	    0.5	  18.35	  19.44	 999.00	   0.17	   0.00	--------	-1	0.00	*
11:61171779:+	  250.6	   15.6	   16.1	    0.5	  52.76	  55.04	 999.00	   0.10	   0.00	--------	-1	0.00	*
17:73774470:+	  250.5	   43.1	    5.8	    1.1	  34.21	  35.94	 999.00	   0.53	   0.00	--------	-1	0.00	*
17:73774463:-	  250.5	   44.3	    5.7	    1.1	  33.72	  35.42	 999.00	   0.53	   0.00	--------	-1	0.00	*
12:57057597:-	  250.3	  139.1	    1.8	    0.7	   7.44	   7.97	 999.00	   0.52	   0.00	--------	-1	0.00	*
1:115259671:-	  250.0	  136.4	    1.8	    7.7	   7.76	   8.31	 274.46	   0.17	   0.00	--------	-1	0.00	*
10:28908716:-	  250.0	    0.0	 9999.9	    0.6	  72.53	  75.26	 999.00	   0.23	   0.00	--------	-1	0.00	*
12:46753775:+	  250.0	   15.4	   16.2	    0.8	  52.49	  54.77	 999.00	   0.24	   0.00	--------	-1	0.00	*
1:153932313:-	  249.0	   67.5	    3.7	    0.8	  23.66	  24.98	 999.00	   0.51	   0.44	--------	-1	0.00	*
16:28848493:-	  249.0	   54.9	    4.5	    0.7	  28.69	  30.21	 999.00	   0.66	   0.00	--------	-1	0.00	*
13:73333304:-	  248.8	    1.2	  213.6	    0.3	  68.39	  71.06	 999.00	   0.26	   0.00	--------	-1	0.00	*
21:44473692:+	  248.4	   37.8	    6.6	    0.4	  36.95	  38.76	 999.00	   0.61	   0.00	--------	-1	0.00	*
17:61823683:+	  248.2	   35.5	    7.0	    1.1	  38.08	  39.93	 999.00	   0.12	   0.00	--------	-1	0.00	*
6:18224905:-	  248.1	   94.8	    2.6	    9.3	  15.66	  16.63	 252.70	   0.30	   0.00	--------	-1	0.00	*
1:204374071:+	  248.0	    0.0	 9999.9	    0.8	  71.94	  74.66	 999.00	   0.51	   0.00	--------	-1	0.00	*
X:154467406:+	  247.8	   27.2	    9.1	    0.4	  42.81	  44.79	 999.00	   0.45	   0.00	--------	-1	0.00	*
6:116598261:-	  247.2	   18.6	   13.3	    3.0	  49.43	  51.61	 999.00	   0.42	   0.00	--------	-1	0.00	*
14:54894187:-	  247.1	   35.6	    6.9	    0.5	  37.84	  39.68	 999.00	   0.16	   0.00	--------	-1	0.00	*
7:75957818:+	  247.0	   33.0	    7.5	    0.5	  39.38	  41.26	 999.00	   0.27	   0.00	--------	-1	0.00	*
2:113421151:+	  246.6	   28.8	    8.6	    0.4	  41.90	  43.85	 999.00	   0.19	   0.00	--------	-1	0.00	*
22:39258306:-	  246.0	   37.5	    6.6	    0.9	  36.25	  38.04	 999.00	   0.49	   0.00	--------	-1	0.00	*
1:150594875:-	  245.8	   47.3	    5.2	   40.4	  31.17	  32.79	 105.28	   0.36	   0.00	--------	-1	0.00	*
X:53406867:+	  245.8	   15.1	   16.3	    5.5	  51.43	  53.67	 303.83	   0.47	   0.00	--------	-1	0.00	*
11:66113082:-	  245.3	   67.0	    3.7	    0.5	  23.09	  24.39	 999.00	   0.23	   0.00	--------	-1	0.00	*
15:52843948:+	  245.3	   16.1	   15.3	   17.6	  50.56	  52.78	 184.02	   0.63	   0.00	--------	-1	0.00	*
4:6643705:-	  245.2	  143.6	    1.7	    2.5	   6.40	   6.87	 999.00	   0.13	   0.00	--------	-1	0.00	*
10:1086346:-	  245.1	   34.0	    7.2	    0.6	  38.54	  40.40	 999.00	   0.31	   0.00	--------	-1	0.00	*
1:29096119:-	  245.0	    6.7	   36.3	    0.8	  60.32	  62.78	 999.00	   0.40	   0.00	--------	-1	0.00	*
1:153617838:-	  245.0	   38.9	    6.3	    1.0	  35.47	  37.24	 999.00	   0.63	   0.00	--------	-1	0.00	*
22:29190842:-	  244.8	   53.7	    4.6	    0.9	  28.28	  29.79	 999.00	   0.24	   0.00	--------	-1	0.00	*
7:27180937:+	  243.9	    0.6	  417.0	    0.5	  68.68	  71.36	 999.00	   0.60	   0.00	--------	-1	0.00	*
1:28177422:-	  243.9	   55.7	    4.4	    1.4	  27.24	  28.71	 999.00	   0.59	   0.00	--------	-1	0.00	*
17:40023491:-	  243.9	   52.4	    4.7	    1.1	  28.50	  30.02	 999.00	   0.09	   0.00	--------	-1	0.00	*
18:29709561:+	  243.6	   30.3	    8.0	    7.7	  39.89	  41.78	 264.55	   0.46	   0.00	--------	-1	0.00	*
11:64845339:+	  243.6	   55.3	    4.4	    0.5	  27.24	  28.71	 999.00	   0.47	   0.00	--------	-1	0.00	*
5:179155845:-	  243.4	   37.2	    6.5	    6.3	  35.78	  37.56	 286.65	   0.40	   0.00	--------	-1	0.00	*
19:33078254:+	  243.0	   42.1	    5.8	    1.1	  32.94	  34.61	 999.00	   0.72	   0.00	--------	-1	0.00	*
12:69235969:-	  243.0	   68.3	    3.6	  106.0	  22.19	  23.45	  29.65	   0.27	   0.00	--------	-1	0.00	*
4:83275042:+	  242.9	   18.3	   13.2	    0.3	  48.14	  50.26	 999.00	   0.76	   0.00	--------	-1	0.00	*
22:29184903:-	  242.9	   64.1	    3.8	    0.9	  23.59	  24.91	 999.00	   0.26	   0.00	--------	-1	0.00	*
17:30327568:+	  242.8	   11.2	   21.7	    3.2	  54.33	  56.66	 999.00	   0.14	   0.00	--------	-1	0.00	*
10:70744445:+	  242.7	   68.0	    3.6	    0.5	  22.52	  23.81	 999.00	   0.46	   0.40	--------	-1	0.00	*
11:60658283:-	  242.3	   10.8	   22.4	    0.5	  55.34	  57.69	 999.00	   0.48	   0.00	--------	-1	0.00	*
1:245017136:+	  242.3	   62.9	    3.8	   52.8	  24.31	  25.67	  80.13	   0.51	   0.00	--------	-1	0.00	*
5:177637824:+	  242.2	  154.9	    1.6	    1.5	   4.84	   5.22	 999.00	   0.60	   0.00	--------	-1	0.00	*
1:55315508:-	  242.0	   41.4	    5.8	    0.8	  33.22	  34.90	 999.00	   0.23	   0.00	--------	-1	0.00	*
3:113440367:+	  242.0	   25.4	    9.5	    3.4	  42.68	  44.65	 999.00	   0.48	   0.00	--------	-1	0.00	*
15:55473775:-	  241.7	   61.2	    3.9	    0.5	  24.50	  25.85	 999.00	   0.23	   0.00	--------	-1	0.00	*
18:33572693:-	  241.7	   88.3	    2.7	   54.2	  16.08	  17.07	  77.22	   0.60	   0.00	--------	-1	0.00	*
3:127788736:-	  241.3	   29.5	    8.2	    0.5	  40.03	  41.93	 999.00	   0.47	   0.00	--------	-1	0.00	*
1:182352728:+	  241.0	   34.3	    7.0	    2.5	  37.01	  38.82	 999.00	   0.38	   0.37	--------	-1	0.00	*
11:58386148:-	  241.0	   16.5	   14.6	    4.1	  49.25	  51.42	 999.00	   0.24	   0.00	--------	-1	0.00	*
9:100777974:+	  240.5	   22.0	   11.0	    0.4	  45.28	  47.33	 999.00	   0.62	   0.00	--------	-1	0.00	*
6:7882748:+	  240.3	   54.0	    4.5	    2.6	  27.04	  28.50	 999.00	   0.42	   0.30	--------	-1	0.00	*
9:116169566:+	  240.2	   15.3	   15.7	    0.4	  50.10	  52.30	 999.00	   0.75	   0.00	--------	-1	0.00	*
1:150547295:+	  240.1	   40.3	    6.0	   31.2	  33.51	  35.20	 124.59	   0.21	   0.00	--------	-1	0.00	*
1:171561681:+	  240.0	   22.4	   10.7	    0.8	  44.29	  46.31	 999.00	   0.17	   0.00	--------	-1	0.00	*
20:60963540:-	  240.0	   61.0	    3.9	    0.7	  24.48	  25.83	 999.00	   0.79	   0.05	--------	-1	0.00	*
13:73333358:+	  239.8	    7.5	   31.9	    0.3	  57.75	  60.14	 999.00	   0.25	   0.00	--------	-1	0.00	*
10:81114335:+	  239.3	   25.2	    9.5	    0.5	  42.18	  44.13	 999.00	   0.40	   0.23	--------	-1	0.00	*
9:19055704:+	  239.2	   19.2	   12.5	   24.4	  46.56	  48.64	 146.12	   0.54	   0.00	--------	-1	0.00	*
2:118588390:-	  239.0	   45.6	    5.2	    0.4	  30.81	  32.41	 999.00	   0.64	   0.00	--------	-1	0.00	*
10:6157583:-	  239.0	   16.2	   14.8	    0.5	  48.72	  50.88	 999.00	   0.43	   0.00	--------	-1	0.00	*
19:33078257:-	  239.0	   41.8	    5.7	    1.1	  32.55	  34.21	 999.00	   0.70	   0.00	--------	-1	0.00	*
19:39327186:-	  239.0	   35.6	    6.7	    1.1	  35.73	  37.51	 999.00	   0.63	   0.00	--------	-1	0.00	*
7:107560058:+	  238.9	   79.3	    3.0	    2.5	  18.04	  19.12	 999.00	   0.37	   0.00	--------	-1	0.00	*
2:61705487:+	  238.4	   41.0	    5.8	    0.4	  33.05	  34.74	 999.00	   0.32	   0.00	--------	-1	0.00	*
18:32916620:-	  238.4	   13.7	   17.4	   10.5	  51.35	  53.59	 226.39	   0.30	   0.00	--------	-1	0.00	*
19:10795769:-	  238.1	   77.3	    3.1	    1.1	  18.62	  19.73	 999.00	   0.14	   0.00	--------	-1	0.00	*
X:153213102:-	  238.0	   33.6	    7.1	   22.0	  36.64	  38.44	 153.71	   0.47	   0.00	--------	-1	0.00	*
5:137891230:-	  237.7	    6.0	   39.9	    2.4	  59.56	  62.00	 999.00	   0.23	   0.00	--------	-1	0.00	*
15:77241885:-	  237.6	   49.0	    4.8	    0.5	  28.55	  30.07	 999.00	   0.56	   0.00	--------	-1	0.00	*
6:64291316:-	  237.5	   14.3	   16.6	    0.6	  50.18	  52.39	 999.00	   0.30	   0.00	--------	-1	0.00	*
11:66394615:+	  237.4	   20.9	   11.4	    2.5	  45.27	  47.32	 999.00	   0.37	   0.00	--------	-1	0.00	*
7:155100644:+	  237.3	  120.4	    2.0	    0.5	   8.87	   9.48	 999.00	   0.41	   0.00	--------	-1	0.00	*
1:62917319:-	  237.1	   37.4	    6.3	    6.4	  34.40	  36.13	 275.18	   0.37	   0.00	--------	-1	0.00	*
1:43630075:+	  237.0	   77.0	    3.1	    0.8	  18.27	  19.37	 999.00	   0.71	   0.00	--------	-1	0.00	*
22:36906960:-	  237.0	   30.8	    7.7	    0.9	  38.19	  40.04	 999.00	   0.77	   0.00	--------	-1	0.00	*
12:69236120:+	  236.9	    9.9	   23.8	  104.2	  27.04	  57.05	  28.51	   0.44	   0.00	--------	-1	0.00	*
22:38881248:-	  236.1	   74.8	    3.2	  166.6	   6.30	  20.30	   6.77	   0.25	   0.00	--------	-1	0.00	*
5:56558771:+	  236.0	   59.9	    3.9	    0.5	  24.07	  25.41	 999.00	   0.31	   0.00	--------	-1	0.00	*
5:148876231:-	  236.0	   51.2	    4.6	    0.5	  27.26	  28.74	 999.00	   0.32	   0.00	--------	-1	0.00	*
5:137087329:-	  235.8	   46.7	    5.0	    0.5	  29.48	  31.03	 999.00	   0.50	   0.00	--------	-1	0.00	*
11:9467035:-	  235.6	   90.7	    2.6	    0.5	  14.64	  15.56	 999.00	   0.60	   0.00	--------	-1	0.00	*
1:224577331:+	  235.0	   36.2	    6.5	   12.1	  34.48	  36.22	 209.11	   0.31	   0.00	--------	-1	0.00	*
8:98737121:-	  234.9	   22.9	   10.3	   10.0	  43.02	  45.01	 226.04	   0.55	   0.00	--------	-1	0.00	*
